0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
-125, 0560
-125, 0560
-125, 0560
-250, 0560
-250, 0560
-250, 0560
-375, 0560
-375, 0560
-500, 0560
-500, 0560
-500, 0560
-500, 0560
-500, 0560
-375, 0560
-250, 0560
-375, 0560
-250, 0560
-250, 0560
-250, 0560
-250, 0560
-125, 0560
-125, 0560
-125, 0560
-125, 0560
-250, 0560
-250, 0560
-250, 0560
-250, 0560
-250, 0560
-250, 0560
-250, 0560
-125, 0560
-250, 0560
-125, 0560
-250, 0560
-125, 0560
-125, 0560
-125, 0560
-125, 0560
-125, 0560
-125, 0560
0, 0560
-125, 0560
-125, 0560
-125, 0560
0, 0560
-125, 0560
-125, 0560
-250, 0560
-125, 0560
-125, 0560
-250, 0560
-125, 0560
-125, 0560
-125, 0560
0, 0560
-125, 0560
-125, 0560
-125, 0560
-125, 0560
-125, 0560
-125, 0560
0, 0560
0, 0560
0, 0560
-125, 0560
-125, 0560
0, 0560
-125, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
-125, 0560
-125, 0560
-125, 0560
0, 0560
-125, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
-125, 0560
0, 0560
0, 0560
-125, 0560
-125, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
0, 0560
