0, 0200
3, 0200
0, 0200
1077, 0200
0, 0200
3, 0200
0, 0200
15, 0200
27, 0200
52, 0200
70, 0200
91, 0200
98, 0200
105, 0200
112, 0200
120, 0200
127, 0200
130, 0200
137, 0200
143, 0200
148, 0200
156, 0200
156, 0200
159, 0200
160, 0200
164, 0200
169, 0200
168, 0200
167, 0200
172, 0200
175, 0200
173, 0200
171, 0200
174, 0200
177, 0200
175, 0200
173, 0200
176, 0200
180, 0200
178, 0200
176, 0200
180, 0200
183, 0200
181, 0200
179, 0200
182, 0200
185, 0200
184, 0200
182, 0200
186, 0200
190, 0200
191, 0200
191, 0200
189, 0200
192, 0200
195, 0200
194, 0200
192, 0200
193, 0200
195, 0200
199, 0200
196, 0200
194, 0200
198, 0200
201, 0200
199, 0200
197, 0200
200, 0200
203, 0200
201, 0200
199, 0200
203, 0200
207, 0200
204, 0200
202, 0200
205, 0200
207, 0200
205, 0200
201, 0200
205, 0200
207, 0200
205, 0200
201, 0200
205, 0200
207, 0200
205, 0200
201, 0200
205, 0200
207, 0200
205, 0200
201, 0200
205, 0200
207, 0200
205, 0200
201, 0200
205, 0200
207, 0200
205, 0200
201, 0200
205, 0200
207, 0500
205, 0500
219, 0500
234, 0500
264, 0500
299, 0500
331, 0500
355, 0500
372, 0500
384, 0500
394, 0500
403, 0500
413, 0500
424, 0500
428, 0500
437, 0500
445, 0500
450, 0500
457, 0500
456, 0500
460, 0500
465, 0500
470, 0500
469, 0500
468, 0500
472, 0500
476, 0500
477, 0500
475, 0500
474, 0500
477, 0500
480, 0500
483, 0500
482, 0500
482, 0500
486, 0500
489, 0500
489, 0500
487, 0500
492, 0500
495, 0500
492, 0500
490, 0500
491, 0500
491, 0500
497, 0500
494, 0500
492, 0500
493, 0500
493, 0500
497, 0500
495, 0500
492, 0500
495, 0500
499, 0500
496, 0500
494, 0500
498, 0500
500, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0500
498, 0500
501, 0500
498, 0500
495, 0900
498, 0900
515, 0900
536, 0900
566, 0900
605, 0900
647, 0900
684, 0900
709, 0900
735, 0900
747, 0900
763, 0900
780, 0900
794, 0900
803, 0900
813, 0900
822, 0900
829, 0900
833, 0900
836, 0900
840, 0900
845, 0900
852, 0900
860, 0900
859, 0900
861, 0900
866, 0900
869, 0900
867, 0900
864, 0900
867, 0900
871, 0900
874, 0900
878, 0900
878, 0900
878, 0900
879, 0900
884, 0900
887, 0900
886, 0900
884, 0900
882, 0900
884, 0900
888, 0900
888, 0900
887, 0900
884, 0900
887, 0900
889, 0900
886, 0900
883, 0900
888, 0900
889, 0900
891, 0900
887, 0900
883, 0900
886, 0900
889, 0900
888, 0900
885, 0900
889, 0900
891, 0900
888, 0900
885, 0900
890, 0900
891, 0900
892, 0900
888, 0900
885, 0900
890, 0900
891, 0900
888, 0900
885, 0900
888, 0900
891, 0900
890, 0900
887, 0900
890, 0900
893, 0900
890, 0900
887, 0900
890, 0900
892, 0900
889, 0900
887, 0900
890, 0900
892, 0900
890, 0900
887, 0900
890, 0900
892, 0900
890, 0900
887, 0900
890, 0900
892, 0900
890, 0900
887, 0900
890, 0900
892, 0900
889, 0900
887, 0400
889, 0400
875, 0400
861, 0400
831, 0400
794, 0400
752, 0400
707, 0400
661, 0400
628, 0400
599, 0400
576, 0400
560, 0400
540, 0400
527, 0400
515, 0400
508, 0400
500, 0400
488, 0400
478, 0400
466, 0400
454, 0400
451, 0400
449, 0400
447, 0400
445, 0400
441, 0400
434, 0400
429, 0400
429, 0400
425, 0400
426, 0400
427, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0400
429, 0400
426, 0400
424, 0400
426, 0700
429, 0700
443, 0700
459, 0700
487, 0700
518, 0700
542, 0700
563, 0700
576, 0700
584, 0700
596, 0700
603, 0700
608, 0700
